Retailer,Retailer ID,Invoice Date,Region,State,Product,Price per Unit,Units Sold,Operating Margin,Sales Method,Total Sales,Operating Profit
West Gear,1185732,2021-06-03,Midwest,Wisconsin,Women's Street Footwear,24.0,52,0.44,Online,1248.0,549.12
West Gear,1185732,2021-06-03,Midwest,Wisconsin,Women's Athletic Footwear,24.0,47,0.41,Online,1128.0,462.47999999999996
West Gear,1185732,2021-06-03,Midwest,Wisconsin,Men's Apparel,34.0,46,0.6,Online,1564.0,938.4
West Gear,1185732,2021-06-03,Midwest,Wisconsin,Women's Apparel,51.0,98,0.55,Online,4998.0,2748.9
West Gear,1185732,2021-07-02,Midwest,Wisconsin,Men's Street Footwear,45.0,149,0.42,Online,6705.0,2816.1
West Gear,1185732,2021-07-02,Midwest,Wisconsin,Men's Athletic Footwear,42.0,87,0.49,Online,3654.0,1790.46
West Gear,1185732,2021-07-02,Midwest,Wisconsin,Women's Street Footwear,38.0,61,0.43,Online,2318.0,996.74
West Gear,1185732,2021-07-02,Midwest,Wisconsin,Women's Athletic Footwear,38.0,51,0.42,Online,1938.0,813.9599999999999
West Gear,1185732,2021-07-02,Midwest,Wisconsin,Men's Apparel,48.0,50,0.62,Online,2400.0,1488.0
West Gear,1185732,2021-07-02,Midwest,Wisconsin,Women's Apparel,52.0,94,0.54,Online,4888.0,2639.52
West Gear,1185732,2021-08-03,Midwest,Wisconsin,Men's Street Footwear,46.0,158,0.42,Online,7268.0,3052.56
West Gear,1185732,2021-08-03,Midwest,Wisconsin,Men's Athletic Footwear,43.0,84,0.47,Online,3612.0,1697.6399999999999
West Gear,1185732,2021-08-03,Midwest,Wisconsin,Women's Street Footwear,39.0,56,0.4,Online,2184.0,873.6
West Gear,1185732,2021-08-03,Midwest,Wisconsin,Women's Athletic Footwear,39.0,50,0.44999999999999996,Online,1950.0,877.4999999999999
West Gear,1185732,2021-08-03,Midwest,Wisconsin,Men's Apparel,48.0,46,0.65,Online,2208.0,1435.2
West Gear,1185732,2021-08-03,Midwest,Wisconsin,Women's Apparel,52.0,102,0.51,Online,5304.0,2705.04
West Gear,1185732,2021-09-04,Midwest,Wisconsin,Men's Street Footwear,33.0,143,0.41,Online,4719.0,1934.79
West Gear,1185732,2021-09-04,Midwest,Wisconsin,Men's Athletic Footwear,29.0,65,0.44999999999999996,Online,1885.0,848.2499999999999
West Gear,1185732,2021-09-04,Midwest,Wisconsin,Women's Street Footwear,24.0,44,0.44999999999999996,Online,1056.0,475.19999999999993
West Gear,1185732,2021-09-04,Midwest,Wisconsin,Women's Athletic Footwear,23.0,34,0.44999999999999996,Online,782.0,351.9
West Gear,1185732,2021-09-04,Midwest,Wisconsin,Men's Apparel,33.0,33,0.65,Online,1089.0,707.85
West Gear,1185732,2021-09-04,Midwest,Wisconsin,Women's Apparel,38.0,52,0.5,Online,1976.0,988.0
West Gear,1185732,2021-10-03,Midwest,Wisconsin,Men's Street Footwear,43.0,113,0.42,Online,4859.0,2040.78
West Gear,1185732,2021-10-03,Midwest,Wisconsin,Men's Athletic Footwear,33.0,68,0.48,Online,2244.0,1077.12
West Gear,1185732,2021-10-03,Midwest,Wisconsin,Women's Street Footwear,34.0,33,0.43,Online,1122.0,482.46
West Gear,1185732,2021-10-03,Midwest,Wisconsin,Women's Athletic Footwear,32.0,33,0.41,Online,1056.0,432.96
West Gear,1185732,2021-10-03,Midwest,Wisconsin,Men's Apparel,44.0,33,0.63,Online,1452.0,914.76
West Gear,1185732,2021-10-03,Midwest,Wisconsin,Women's Apparel,46.0,65,0.51,Online,2990.0,1524.9
West Gear,1185732,2021-11-03,Midwest,Wisconsin,Men's Street Footwear,41.0,104,0.43,Online,4264.0,1833.52
West Gear,1185732,2021-11-03,Midwest,Wisconsin,Men's Athletic Footwear,32.0,78,0.47,Online,2496.0,1173.12
West Gear,1185732,2021-11-03,Midwest,Wisconsin,Women's Street Footwear,33.0,69,0.42,Online,2277.0,956.3399999999999
West Gear,1185732,2021-11-03,Midwest,Wisconsin,Women's Athletic Footwear,33.0,65,0.44999999999999996,Online,2145.0,965.2499999999999
West Gear,1185732,2021-11-03,Midwest,Wisconsin,Men's Apparel,58.0,56,0.62,Online,3248.0,2013.76
West Gear,1185732,2021-11-03,Midwest,Wisconsin,Women's Apparel,61.0,75,0.51,Online,4575.0,2333.25
West Gear,1185732,2021-12-02,Midwest,Wisconsin,Men's Street Footwear,58.0,138,0.41,Online,8004.0,3281.64
West Gear,1185732,2021-12-02,Midwest,Wisconsin,Men's Athletic Footwear,49.0,102,0.47,Online,4998.0,2349.06
West Gear,1185732,2021-12-02,Midwest,Wisconsin,Women's Street Footwear,45.0,87,0.44,Online,3915.0,1722.6
West Gear,1185732,2021-12-02,Midwest,Wisconsin,Women's Athletic Footwear,48.0,73,0.44999999999999996,Online,3504.0,1576.8
West Gear,1185732,2021-12-02,Midwest,Wisconsin,Men's Apparel,57.0,73,0.6,Online,4161.0,2496.6
West Gear,1185732,2021-12-02,Midwest,Wisconsin,Women's Apparel,59.0,88,0.52,Online,5192.0,2699.84
West Gear,1185732,2021-01-10,Midwest,Wisconsin,Men's Street Footwear,32.0,140,0.52,Online,4480.0,2329.6
West Gear,1185732,2021-01-10,Midwest,Wisconsin,Men's Athletic Footwear,32.0,78,0.51,Online,2496.0,1272.96
West Gear,1185732,2021-01-10,Midwest,Wisconsin,Women's Street Footwear,24.0,87,0.44999999999999996,Online,2088.0,939.5999999999999
West Gear,1185732,2021-01-10,Midwest,Wisconsin,Women's Athletic Footwear,28.0,44,0.48,Online,1232.0,591.36
West Gear,1185732,2021-01-10,Midwest,Wisconsin,Men's Apparel,41.0,58,0.44,Online,2378.0,1046.32
West Gear,1185732,2021-01-10,Midwest,Wisconsin,Women's Apparel,32.0,84,0.5,Online,2688.0,1344.0
West Gear,1185732,2021-02-10,Midwest,Wisconsin,Men's Street Footwear,34.0,160,0.55,Online,5440.0,2992.0000000000005
West Gear,1185732,2021-02-10,Midwest,Wisconsin,Men's Athletic Footwear,34.0,52,0.51,Online,1768.0,901.6800000000001
West Gear,1185732,2021-02-10,Midwest,Wisconsin,Women's Street Footwear,24.0,73,0.5,Online,1752.0,876.0
West Gear,1185732,2021-02-10,Midwest,Indiana,Women's Athletic Footwear,29.0,36,0.47,Online,1044.0,490.67999999999995
West Gear,1185732,2021-02-10,Midwest,Indiana,Men's Apparel,41.0,58,0.44,Online,2378.0,1046.32
West Gear,1185732,2021-02-10,Midwest,Indiana,Women's Apparel,19.0,75,0.51,Online,1425.0,726.75
West Gear,1185732,2021-03-09,Midwest,Indiana,Men's Street Footwear,23.0,151,0.51,Online,3473.0,1771.23
West Gear,1185732,2021-03-09,Midwest,Indiana,Men's Athletic Footwear,23.0,61,0.55,Online,1403.0,771.6500000000001
West Gear,1185732,2021-03-09,Midwest,Indiana,Women's Street Footwear,14.0,72,0.5,Online,1008.0,504.0
West Gear,1185732,2021-03-09,Midwest,Indiana,Women's Athletic Footwear,19.0,31,0.44999999999999996,Online,589.0,265.04999999999995
West Gear,1185732,2021-03-09,Midwest,Indiana,Men's Apparel,32.0,44,0.43,Online,1408.0,605.4399999999999
West Gear,1185732,2021-03-09,Midwest,Indiana,Women's Apparel,24.0,74,0.52,Online,1776.0,923.52
West Gear,1185732,2021-04-10,Midwest,Indiana,Men's Street Footwear,23.0,125,0.55,Online,2875.0,1581.2500000000002
West Gear,1185732,2021-04-10,Midwest,Indiana,Men's Athletic Footwear,23.0,54,0.52,Online,1242.0,645.84
West Gear,1185732,2021-04-10,Midwest,Indiana,Women's Street Footwear,14.0,52,0.5,Online,728.0,364.0
West Gear,1185732,2021-04-10,Midwest,Indiana,Women's Athletic Footwear,19.0,36,0.48,Online,684.0,328.32
West Gear,1185732,2021-04-10,Midwest,Indiana,Men's Apparel,61.0,45,0.44,Online,2745.0,1207.8
West Gear,1185732,2021-04-10,Midwest,Indiana,Women's Apparel,47.0,72,0.55,Online,3384.0,1861.2
West Gear,1185732,2021-05-11,Midwest,Indiana,Men's Street Footwear,54.0,164,0.5,Online,8856.0,4428.0
West Gear,1185732,2021-05-11,Midwest,Indiana,Men's Athletic Footwear,37.0,73,0.55,Online,2701.0,1485.5500000000002
West Gear,1185732,2021-05-11,Midwest,Indiana,Women's Street Footwear,34.0,56,0.47,Online,1904.0,894.88
West Gear,1185732,2021-05-11,Midwest,Indiana,Women's Athletic Footwear,34.0,49,0.49,Online,1666.0,816.34
West Gear,1185732,2021-05-11,Midwest,Indiana,Men's Apparel,44.0,58,0.44999999999999996,Online,2552.0,1148.3999999999999
West Gear,1185732,2021-05-11,Midwest,Indiana,Women's Apparel,53.0,91,0.52,Online,4823.0,2507.96
West Gear,1185732,2021-06-10,Midwest,Indiana,Men's Street Footwear,36.0,155,0.55,Online,5580.0,3069.0000000000005
West Gear,1185732,2021-06-10,Midwest,Indiana,Men's Athletic Footwear,32.0,94,0.53,Online,3008.0,1594.24
West Gear,1185732,2021-06-10,Midwest,Indiana,Women's Street Footwear,27.0,50,0.44999999999999996,Online,1350.0,607.4999999999999
West Gear,1185732,2021-06-10,Midwest,Indiana,Women's Athletic Footwear,29.0,46,0.47,Online,1334.0,626.98
West Gear,1185732,2021-06-10,Midwest,Indiana,Men's Apparel,36.0,53,0.44999999999999996,Online,1908.0,858.5999999999999
West Gear,1185732,2021-06-10,Midwest,Indiana,Women's Apparel,56.0,91,0.51,Online,5096.0,2598.96
West Gear,1185732,2021-07-09,Midwest,Indiana,Men's Street Footwear,51.0,149,0.53,Online,7599.0,4027.4700000000003
West Gear,1185732,2021-07-09,Midwest,Indiana,Men's Athletic Footwear,49.0,84,0.5,Online,4116.0,2058.0
West Gear,1185732,2021-07-09,Midwest,Indiana,Women's Street Footwear,42.0,68,0.44999999999999996,Online,2856.0,1285.1999999999998
West Gear,1185732,2021-07-09,Midwest,Indiana,Women's Athletic Footwear,42.0,49,0.47,Online,2058.0,967.26
West Gear,1185732,2021-07-09,Midwest,Indiana,Men's Apparel,51.0,50,0.42,Online,2550.0,1071.0
West Gear,1185732,2021-07-09,Midwest,Indiana,Women's Apparel,54.0,101,0.51,Online,5454.0,2781.54
West Gear,1185732,2021-08-10,Midwest,Indiana,Men's Street Footwear,47.0,152,0.55,Online,7144.0,3929.2000000000003
West Gear,1185732,2021-08-10,Midwest,Indiana,Men's Athletic Footwear,41.0,87,0.54,Online,3567.0,1926.18
West Gear,1185732,2021-08-10,Midwest,Indiana,Women's Street Footwear,37.0,56,0.47,Online,2072.0,973.8399999999999
West Gear,1185732,2021-08-10,Midwest,Indiana,Women's Athletic Footwear,38.0,60,0.47,Online,2280.0,1071.6
West Gear,1185732,2021-08-10,Midwest,Indiana,Men's Apparel,47.0,53,0.44999999999999996,Online,2491.0,1120.9499999999998
West Gear,1185732,2021-08-10,Midwest,Indiana,Women's Apparel,54.0,91,0.53,Online,4914.0,2604.42
West Gear,1185732,2021-09-11,Midwest,Indiana,Men's Street Footwear,33.0,133,0.54,Online,4389.0,2370.06
West Gear,1185732,2021-09-11,Midwest,Indiana,Men's Athletic Footwear,29.0,74,0.5,Online,2146.0,1073.0
West Gear,1185732,2021-09-11,Midwest,Indiana,Women's Street Footwear,23.0,49,0.47,Online,1127.0,529.6899999999999
West Gear,1185732,2021-09-11,Midwest,Indiana,Women's Athletic Footwear,24.0,41,0.47,Online,984.0,462.47999999999996
West Gear,1185732,2021-09-11,Midwest,Indiana,Men's Apparel,33.0,42,0.4,Online,1386.0,554.4
West Gear,1185732,2021-09-11,Midwest,Indiana,Women's Apparel,36.0,68,0.52,Online,2448.0,1272.96
West Gear,1185732,2021-10-10,Midwest,Indiana,Men's Street Footwear,41.0,116,0.53,Online,4756.0,2520.6800000000003
West Gear,1185732,2021-10-10,Midwest,Indiana,Men's Athletic Footwear,32.0,65,0.55,Online,2080.0,1144.0
West Gear,1185732,2021-10-10,Midwest,Indiana,Women's Street Footwear,32.0,38,0.47,Online,1216.0,571.52
West Gear,1185732,2021-10-10,Midwest,Indiana,Women's Athletic Footwear,33.0,44,0.45999999999999996,Online,1452.0,667.92
West Gear,1185732,2021-10-10,Midwest,Indiana,Men's Apparel,41.0,38,0.44,Online,1558.0,685.52
West Gear,1185732,2021-10-10,Midwest,Indiana,Women's Apparel,48.0,83,0.53,Online,3984.0,2111.52
West Gear,1185732,2021-11-10,Midwest,Indiana,Men's Street Footwear,41.0,123,0.51,Online,5043.0,2571.93
West Gear,1185732,2021-11-10,Midwest,Indiana,Men's Athletic Footwear,33.0,98,0.55,Online,3234.0,1778.7
West Gear,1185732,2021-11-10,Midwest,Indiana,Women's Street Footwear,32.0,81,0.48,Online,2592.0,1244.1599999999999
West Gear,1185732,2021-11-10,Midwest,Indiana,Women's Athletic Footwear,34.0,83,0.5,Online,2822.0,1411.0
West Gear,1185732,2021-11-10,Midwest,Indiana,Men's Apparel,55.0,75,0.4,Online,4125.0,1650.0
West Gear,1185732,2021-11-10,Midwest,Indiana,Women's Apparel,61.0,91,0.54,Online,5551.0,2997.5400000000004
West Gear,1185732,2021-12-09,Midwest,Indiana,Men's Street Footwear,58.0,150,0.51,Online,8700.0,4437.0
West Gear,1185732,2021-12-09,Midwest,Indiana,Men's Athletic Footwear,49.0,108,0.55,Online,5292.0,2910.6000000000004
West Gear,1185732,2021-12-09,Midwest,Indiana,Women's Street Footwear,49.0,105,0.45999999999999996,Online,5145.0,2366.7
West Gear,1185732,2021-12-09,Midwest,Indiana,Women's Athletic Footwear,45.0,87,0.5,Online,3915.0,1957.5
West Gear,1185732,2021-12-09,Midwest,Indiana,Men's Apparel,54.0,84,0.43,Online,4536.0,1950.48
West Gear,1185732,2021-12-09,Midwest,Indiana,Women's Apparel,62.0,120,0.5,Online,7440.0,3720.0
West Gear,1185732,2021-01-17,Midwest,Indiana,Men's Street Footwear,32.0,125,0.52,Online,4000.0,2080.0
West Gear,1185732,2021-01-17,Midwest,Indiana,Men's Athletic Footwear,32.0,75,0.55,Online,2400.0,1320.0
West Gear,1185732,2021-01-17,Midwest,Indiana,Women's Street Footwear,25.0,87,0.55,Online,2175.0,1196.25
West Gear,1185732,2021-01-17,Midwest,Indiana,Women's Athletic Footwear,29.0,45,0.54,Online,1305.0,704.7
West Gear,1185732,2021-01-17,Midwest,Indiana,Men's Apparel,41.0,54,0.51,Online,2214.0,1129.14
West Gear,1185732,2021-01-17,Midwest,Indiana,Women's Apparel,34.0,75,0.5,Online,2550.0,1275.0
West Gear,1185732,2021-02-17,Midwest,Indiana,Men's Street Footwear,33.0,149,0.54,Online,4917.0,2655.1800000000003
West Gear,1185732,2021-02-17,Midwest,Indiana,Men's Athletic Footwear,38.0,50,0.55,Online,1900.0,1045.0
West Gear,1185732,2021-02-17,Midwest,Indiana,Women's Street Footwear,27.0,75,0.51,Online,2025.0,1032.75
West Gear,1185732,2021-02-17,Northeast,West Virginia,Women's Athletic Footwear,34.0,49,0.53,Online,1666.0,882.98
West Gear,1185732,2021-02-17,Northeast,West Virginia,Men's Apparel,48.0,65,0.53,Online,3120.0,1653.6000000000001
West Gear,1185732,2021-02-17,Northeast,West Virginia,Women's Apparel,24.0,105,0.54,Online,2520.0,1360.8000000000002
West Gear,1185732,2021-03-16,Northeast,West Virginia,Men's Street Footwear,28.0,165,0.51,Online,4620.0,2356.2
West Gear,1185732,2021-03-16,Northeast,West Virginia,Men's Athletic Footwear,27.0,69,0.54,Online,1863.0,1006.0200000000001
West Gear,1185732,2021-03-16,Northeast,West Virginia,Women's Street Footwear,19.0,91,0.54,Online,1729.0,933.6600000000001
West Gear,1185732,2021-03-16,Northeast,West Virginia,Women's Athletic Footwear,23.0,49,0.53,Online,1127.0,597.3100000000001
West Gear,1185732,2021-03-16,Northeast,West Virginia,Men's Apparel,37.0,59,0.5,Online,2183.0,1091.5
West Gear,1185732,2021-03-16,Northeast,West Virginia,Women's Apparel,29.0,81,0.54,Online,2349.0,1268.46
West Gear,1185732,2021-04-17,Northeast,West Virginia,Men's Street Footwear,27.0,143,0.51,Online,3861.0,1969.1100000000001
West Gear,1185732,2021-04-17,Northeast,West Virginia,Men's Athletic Footwear,28.0,75,0.55,Online,2100.0,1155.0
West Gear,1185732,2021-04-17,Northeast,West Virginia,Women's Street Footwear,19.0,68,0.54,Online,1292.0,697.6800000000001
West Gear,1185732,2021-04-17,Northeast,West Virginia,Women's Athletic Footwear,25.0,47,0.52,Online,1175.0,611.0
West Gear,1185732,2021-04-17,Northeast,West Virginia,Men's Apparel,60.0,56,0.55,Online,3360.0,1848.0000000000002
West Gear,1185732,2021-04-17,Northeast,West Virginia,Women's Apparel,47.0,94,0.51,Online,4418.0,2253.18
West Gear,1185732,2021-05-18,Northeast,West Virginia,Men's Street Footwear,58.0,179,0.52,Online,10382.0,5398.64
West Gear,1185732,2021-05-18,Northeast,West Virginia,Men's Athletic Footwear,37.0,87,0.51,Online,3219.0,1641.69
West Gear,1185732,2021-05-18,Northeast,West Virginia,Women's Street Footwear,32.0,77,0.55,Online,2464.0,1355.2
West Gear,1185732,2021-05-18,Northeast,West Virginia,Women's Athletic Footwear,33.0,50,0.55,Online,1650.0,907.5000000000001
West Gear,1185732,2021-05-18,Northeast,West Virginia,Men's Apparel,42.0,68,0.54,Online,2856.0,1542.24
West Gear,1185732,2021-05-18,Northeast,West Virginia,Women's Apparel,52.0,95,0.55,Online,4940.0,2717.0
West Gear,1185732,2021-06-17,Northeast,West Virginia,Men's Street Footwear,43.0,150,0.52,Online,6450.0,3354.0
West Gear,1185732,2021-06-17,Northeast,West Virginia,Men's Athletic Footwear,37.0,119,0.5,Online,4403.0,2201.5
West Gear,1185732,2021-06-17,Northeast,West Virginia,Women's Street Footwear,33.0,81,0.54,Online,2673.0,1443.42
West Gear,1185732,2021-06-17,Northeast,West Virginia,Women's Athletic Footwear,33.0,69,0.52,Online,2277.0,1184.04
West Gear,1185732,2021-06-17,Northeast,West Virginia,Men's Apparel,41.0,74,0.55,Online,3034.0,1668.7
West Gear,1185732,2021-06-17,Northeast,West Virginia,Women's Apparel,59.0,115,0.52,Online,6785.0,3528.2000000000003
West Gear,1185732,2021-07-16,Northeast,West Virginia,Men's Street Footwear,55.0,182,0.52,Online,10010.0,5205.2
West Gear,1185732,2021-07-16,Northeast,West Virginia,Men's Athletic Footwear,50.0,116,0.53,Online,5800.0,3074.0
West Gear,1185732,2021-07-16,Northeast,West Virginia,Women's Street Footwear,49.0,98,0.53,Online,4802.0,2545.06
West Gear,1185732,2021-07-16,Northeast,West Virginia,Women's Athletic Footwear,48.0,77,0.51,Online,3696.0,1884.96
West Gear,1185732,2021-07-16,Northeast,West Virginia,Men's Apparel,54.0,87,0.54,Online,4698.0,2536.92
West Gear,1185732,2021-07-16,Northeast,West Virginia,Women's Apparel,63.0,133,0.54,Online,8379.0,4524.66
West Gear,1185732,2021-08-17,Northeast,West Virginia,Men's Street Footwear,46.0,131,0.52,Online,6026.0,3133.52
West Gear,1185732,2021-08-17,Northeast,West Virginia,Men's Athletic Footwear,42.0,90,0.55,Online,3780.0,2079.0
West Gear,1185732,2021-08-17,Northeast,West Virginia,Women's Street Footwear,38.0,87,0.52,Online,3306.0,1719.1200000000001
West Gear,1185732,2021-08-17,Northeast,West Virginia,Women's Athletic Footwear,36.0,72,0.51,Online,2592.0,1321.92
West Gear,1185732,2021-08-17,Northeast,West Virginia,Men's Apparel,49.0,68,0.54,Online,3332.0,1799.2800000000002
West Gear,1185732,2021-08-17,Northeast,West Virginia,Women's Apparel,54.0,115,0.54,Online,6210.0,3353.4
West Gear,1185732,2021-09-18,Northeast,West Virginia,Men's Street Footwear,34.0,154,0.51,Online,5236.0,2670.36
West Gear,1185732,2021-09-18,Northeast,West Virginia,Men's Athletic Footwear,29.0,91,0.53,Online,2639.0,1398.67
West Gear,1185732,2021-09-18,Northeast,West Virginia,Women's Street Footwear,24.0,68,0.54,Online,1632.0,881.2800000000001
West Gear,1185732,2021-09-18,Northeast,West Virginia,Women's Athletic Footwear,23.0,59,0.5,Online,1357.0,678.5
West Gear,1185732,2021-09-18,Northeast,West Virginia,Men's Apparel,32.0,61,0.52,Online,1952.0,1015.0400000000001
West Gear,1185732,2021-09-18,Northeast,West Virginia,Women's Apparel,36.0,75,0.51,Online,2700.0,1377.0
West Gear,1185732,2021-10-17,Northeast,West Virginia,Men's Street Footwear,41.0,115,0.54,Online,4715.0,2546.1000000000004
West Gear,1185732,2021-10-17,Northeast,West Virginia,Men's Athletic Footwear,32.0,80,0.52,Online,2560.0,1331.2
West Gear,1185732,2021-10-17,Northeast,West Virginia,Women's Street Footwear,33.0,44,0.53,Online,1452.0,769.5600000000001
West Gear,1185732,2021-10-17,Northeast,West Virginia,Women's Athletic Footwear,32.0,47,0.53,Online,1504.0,797.12
West Gear,1185732,2021-10-17,Northeast,West Virginia,Men's Apparel,41.0,53,0.55,Online,2173.0,1195.15
Foot Locker,1185732,2021-10-17,Northeast,West Virginia,Women's Apparel,47.0,84,0.5,Online,3948.0,1974.0
Foot Locker,1185732,2021-11-17,Northeast,West Virginia,Men's Street Footwear,44.0,117,0.52,Online,5148.0,2676.96
Foot Locker,1185732,2021-11-17,Northeast,West Virginia,Men's Athletic Footwear,33.0,95,0.53,Online,3135.0,1661.5500000000002
Foot Locker,1185732,2021-11-17,Northeast,West Virginia,Women's Street Footwear,32.0,77,0.5,Online,2464.0,1232.0
Foot Locker,1185732,2021-11-17,Northeast,West Virginia,Women's Athletic Footwear,38.0,91,0.55,Online,3458.0,1901.9
Foot Locker,1185732,2021-11-17,Northeast,West Virginia,Men's Apparel,62.0,78,0.53,Online,4836.0,2563.08
Foot Locker,1185732,2021-11-17,Northeast,West Virginia,Women's Apparel,64.0,100,0.51,Online,6400.0,3264.0
Foot Locker,1185732,2021-12-16,Northeast,West Virginia,Men's Street Footwear,60.0,176,0.52,Online,10560.0,5491.2
Foot Locker,1185732,2021-12-16,Northeast,West Virginia,Men's Athletic Footwear,52.0,135,0.52,Online,7020.0,3650.4
West Gear,1185732,2021-12-16,Northeast,West Virginia,Women's Street Footwear,50.0,112,0.53,Online,5600.0,2968.0
Foot Locker,1185732,2021-12-16,Northeast,West Virginia,Women's Athletic Footwear,53.0,102,0.51,Online,5406.0,2757.06
Foot Locker,1185732,2021-12-16,Northeast,West Virginia,Men's Apparel,61.0,95,0.5,Online,5795.0,2897.5
Foot Locker,1185732,2021-12-16,Northeast,West Virginia,Women's Apparel,68.0,122,0.55,Online,8296.0,4562.8
Foot Locker,1185732,2021-01-24,Northeast,West Virginia,Men's Street Footwear,33.0,106,0.5,Online,3498.0,1749.0
Foot Locker,1185732,2021-01-24,Northeast,West Virginia,Men's Athletic Footwear,34.0,68,0.47,Online,2312.0,1086.6399999999999
Foot Locker,1185732,2021-01-24,Northeast,West Virginia,Women's Street Footwear,24.0,63,0.45999999999999996,Online,1512.0,695.52
Foot Locker,1185732,2021-01-24,Northeast,West Virginia,Women's Athletic Footwear,28.0,20,0.5,Online,560.0,280.0
Foot Locker,1185732,2021-01-24,Northeast,West Virginia,Men's Apparel,42.0,33,0.43,Online,1386.0,595.98
Foot Locker,1185732,2021-01-24,Northeast,West Virginia,Women's Apparel,33.0,59,0.4,Online,1947.0,778.8000000000001
